sm	R	N	dims	filename	mu	r	m	N	range1	range2	ntypes	sb	sm	nsteps	stepsize	sigma	final0	final1	final2	time0	time1	time2	size0	size1	size2	hit100.0	hit100.1	hit100.2
sm-.1	R-100	N-100	1D	34619-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	34657-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	34699-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	35224-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	35759-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	36201-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	36623-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	37214-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	37256-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	37494-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	37516-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	38493-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	39009-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	39080-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	39562-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	39894-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	40196-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	40438-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	40459-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	41171-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	41188-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	41190-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	41837-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	42672-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	42910-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	43042-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	43101-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	43193-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	43264-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	4403-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	44158-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	44300-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	44471-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	44888-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	45503-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	46826-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	4688-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	46981-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	47153-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	47403-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	47871-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	47951-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	48104-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	48233-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	48299-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	48602-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	48891-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	49039-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	4913-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	49212-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	49234-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	4939-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	49439-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	4983-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	5004-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	50189-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	50204-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	50792-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	5097-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	5125-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	5199-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	52012-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	52014-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	52306-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	52429-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	525-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	52512-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	52742-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	52846-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	53145-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	53643-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	54008-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	54038-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	54198-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	54535-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	54616-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	55051-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	5546-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	55640-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	55839-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	55951-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	56262-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	564-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	57403-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	57768-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	58008-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	58542-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	5860-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	58616-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	59355-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	59798-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	59807-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	59911-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	60129-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	6053-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	61333-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	61613-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	61977-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	62270-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	62322-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	62654-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	62958-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	63051-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	63093-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	63251-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	6332-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	63404-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	64067-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	64208-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	6482-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	64957-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	65109-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
sm-.1	R-100	N-100	1D	6517-r1-501-sb0.01-sm-0.1-N100-pophistory-run.Rdata	0	0.3	0.2	100	1	501	2	0.01	-0.1	1000	25	0.953770108230929	0	0	0	24975	24975	24975	421	40	40	24975	24975	24975
